time_stamp,Coal,Nuclear,Gas,Oil,Wind,Hydro,Solar
1/16/2018 7:00,44.9,34.85,30.38,1.96,2.74,4.77,0
1/16/2018 8:00,45.38,34.88,30.69,2.14,2.84,3.68,0.0664
1/16/2018 9:00,45.34,34.86,30.22,1.17,2.8,2.6,0.2322
1/16/2018 10:00,45.09,34.86,28.71,1.13,2.59,1.99,0.3156
1/16/2018 11:00,44.41,34.84,27.62,0.89,2.52,1.62,0.3694
1/16/2018 12:00,44.66,34.85,25.54,0.76,2.68,1.5,0.3633
1/16/2018 13:00,44.76,34.84,24.09,0.8,2.6,1.5,0.3756
1/16/2018 14:00,45.02,34.82,23.79,0.64,2.33,1.48,0.2871
1/16/2018 15:00,44.64,34.81,24.34,0.88,2.28,1.55,0.1841
1/16/2018 16:00,44.73,34.82,24.89,1.06,2.49,1.63,0.0451
1/16/2018 17:00,45.21,34.85,28.1,1.28,2.44,2.96,0
1/16/2018 18:00,45.33,34.84,29.98,1.26,2.6,4.05,0
1/16/2018 19:00,45.76,34.84,30.39,1.36,3.04,3.79,0
1/16/2018 20:00,45.77,34.83,29.93,1.25,3.36,2.56,0
1/16/2018 21:00,45.51,34.84,28.07,0.91,3.38,2,0
1/16/2018 22:00,45.71,34.82,25.83,0.72,3.09,1.58,0
1/16/2018 23:00,44.96,34.83,22.39,0.57,2.76,1.53,0
1/17/2018 0:00,44.31,34.85,22.29,0.46,2.85,1.41,0
1/17/2018 1:00,44.15,34.85,21.31,0.46,2.87,1.41,0
1/17/2018 2:00,43.8,34.83,21.63,0.47,2.84,1.4,0
1/17/2018 3:00,44.33,34.85,21.49,0.47,2.65,1.39,0
1/17/2018 4:00,43.59,34.95,22.02,0.82,2.34,1.53,0
1/17/2018 5:00,44.17,35.03,23.92,1.44,2.26,1.43,0
1/17/2018 6:00,44.11,35.22,28.32,1.69,1.99,2.48,0
1/17/2018 7:00,45.41,35.33,32.83,2.09,1.7,3.03,0
1/17/2018 8:00,45.93,35.39,33.74,1.97,1.61,3.05,0.0556
1/17/2018 9:00,45.98,35.39,34.31,1.78,1.52,2.84,0.057
1/17/2018 10:00,46.02,35.4,33.11,0.93,1.24,3.83,0.1198
1/17/2018 11:00,46.13,35.39,33.56,0.46,1.13,3.42,0.1447
1/17/2018 12:00,46.22,35.46,32.81,0.38,1.29,2.13,0.0926
1/17/2018 13:00,45.76,35.56,31.65,0.41,1.71,2.16,0.0839
1/17/2018 14:00,45.45,35.52,30.66,0.44,2.15,1.79,0.0614
1/17/2018 15:00,44.72,35.51,29.44,0.9,2.62,1.79,0.0407
1/17/2018 16:00,43.36,35.52,29.89,1.86,3.12,2.61,0.0114
1/17/2018 17:00,42.96,35.5,31.15,3.39,3.93,5.63,0
1/17/2018 18:00,43.55,35.52,34.01,3.88,4.93,6,0
1/17/2018 19:00,43.31,35.54,33.91,3.77,5.54,5.74,0
1/17/2018 20:00,43.29,35.53,33.54,3.18,5.83,5.59,0
1/17/2018 21:00,43.98,35.54,31.54,2.22,6.29,4.64,0
1/17/2018 22:00,43.69,35.53,28.21,2.01,6.35,3.05,0
1/17/2018 23:00,43.46,35.55,25.96,1.4,6.6,2.56,0
1/18/2018 0:00,43.4,35.54,24.4,1.08,6.4,1.89,0
1/18/2018 1:00,43.48,35.56,24.85,0.8,6.08,1.1,0
1/18/2018 2:00,42.89,35.56,25.01,1.09,5.75,1.2,0
1/18/2018 3:00,43.04,35.58,25.03,0.92,5.79,0.88,0
1/18/2018 4:00,43,35.57,24.76,1.6,6.05,0.89,0
1/18/2018 5:00,42.63,35.56,26.53,2.95,6.11,1.76,0
1/18/2018 6:00,43.25,35.56,30.43,3.92,5.38,4.86,0
1/18/2018 7:00,42.92,35.55,34.72,4.44,5.86,6.3,0
1/18/2018 8:00,42.79,35.55,34.63,4.87,5.81,3.32,0.0947
1/18/2018 9:00,42.77,35.55,33.05,3.98,5.72,2.54,0.3104
1/18/2018 10:00,42.71,35.51,29.94,1.98,5.76,1.99,0.4218
1/18/2018 11:00,42.87,35.52,29.61,0.75,5.89,1.21,0.4689
1/18/2018 12:00,42.45,35.48,26.08,0.21,5.58,1.38,0.487
1/18/2018 13:00,41.98,35.43,25.03,0.21,5.21,1.38,0.5088
1/18/2018 14:00,41.82,35.52,23.66,0.21,5.04,1.39,0.4905
1/18/2018 15:00,41.35,35.52,23.44,0.58,5.33,1.4,0.3814
1/18/2018 16:00,41.54,35.54,24.07,1.27,5.99,1.42,0.0999
1/18/2018 17:00,41.71,35.51,26.04,1.62,6.29,2.54,0
1/18/2018 18:00,43.02,35.52,28.51,1.63,6.44,2.49,0
1/18/2018 19:00,43.17,35.54,28.28,1.63,6.62,2.28,0
1/18/2018 20:00,42.92,35.52,27.65,1.64,6.79,2.26,0
1/18/2018 21:00,42.7,35.48,26.78,0.96,6.39,2.06,0
1/18/2018 22:00,42.25,35.48,23.74,0.23,6.92,1.35,0
1/18/2018 23:00,40.85,35.48,21.25,0.21,6.68,0.94,0
1/19/2018 0:00,39.46,35.54,20.94,0.2,6.65,1.07,0
1/19/2018 1:00,37.88,35.53,21.97,0.2,6.72,1.04,0
1/19/2018 2:00,37.17,35.52,21.64,0.21,6.51,1.04,0
1/19/2018 3:00,37.16,35.51,21.8,0.2,6.32,1.05,0
1/19/2018 4:00,36.99,35.54,22.26,0.21,6.59,1.03,0
1/19/2018 5:00,37.48,35.56,24.55,0.2,6.68,1.7,0
1/19/2018 6:00,38.8,35.56,29.92,0.25,6.23,4.87,0
1/19/2018 7:00,39.92,35.55,33.51,0.46,6.57,5.32,0
1/19/2018 8:00,40.34,35.56,32.96,0.67,6.52,3.07,0.1198
1/19/2018 9:00,40.22,35.58,29.12,0.84,6.08,1.79,0.3682
1/19/2018 10:00,39.76,35.54,26.3,0.5,5.88,1.32,0.4549
1/19/2018 11:00,38.36,35.55,24.91,0.21,5.39,1.29,0.5062
1/19/2018 12:00,37.31,35.51,22.75,0.21,5.66,0.88,0.5017
1/19/2018 13:00,35.8,35.54,22.22,0.21,5.89,0.74,0.5011
1/19/2018 14:00,34.36,35.54,20.97,0.21,5.95,0.98,0.4616
1/19/2018 15:00,33.12,35.54,20.78,0.22,6.23,1.07,0.3782
1/19/2018 16:00,32.9,35.52,21.52,0.86,6.26,1.17,0.1136
1/19/2018 17:00,33.41,35.49,23.78,1.4,6.64,1.84,0
1/19/2018 18:00,35.45,35.53,25.34,1.4,6.85,1.81,0
1/19/2018 19:00,35.32,35.54,24.95,1.4,6.96,1.85,0
1/19/2018 20:00,35.51,35.54,24.05,1.6,7.04,1.3,0
1/19/2018 21:00,34.93,35.55,22.85,1.61,7.15,1.26,0
1/19/2018 22:00,33.86,35.53,22.39,0.7,7.13,1.04,0
1/19/2018 23:00,32.35,35.55,20.49,0.21,7.16,0.99,0
1/20/2018 0:00,30.67,35.57,20.01,0.21,7.19,0.94,0
1/20/2018 1:00,28.57,35.58,19.55,0.21,7.12,0.95,0
1/20/2018 2:00,28.22,35.57,20.46,0.21,7.04,0.9,0
1/20/2018 3:00,28.17,35.58,21.22,0.21,6.83,0.71,0
1/20/2018 4:00,28.89,35.58,21.38,0.22,6.81,0.77,0
1/20/2018 5:00,29.94,35.6,21.07,0.22,6.62,0.81,0
1/20/2018 6:00,30.28,35.56,21.92,0.22,5.31,1.26,0
1/20/2018 7:00,29.92,35.58,22.44,0.42,6.23,2.87,0
1/20/2018 8:00,30.79,35.57,23.32,0.42,5.86,2.82,0.1019
1/20/2018 9:00,31.31,35.59,23.63,0.32,5.6,2.25,0.4382
1/20/2018 10:00,30.42,35.57,22.32,0.23,4.92,1.4,0.5519
1/20/2018 11:00,29.1,35.58,21.68,0.26,4.23,0.92,0.5677
1/20/2018 12:00,27.44,35.57,20.58,0.26,3.91,0.91,0.5448
1/20/2018 13:00,26.68,35.57,20.28,0.27,3.62,0.79,0.5477
1/20/2018 14:00,26.26,35.56,19.67,0.32,3.36,0.67,0.4848
1/20/2018 15:00,26.2,35.56,20.35,0.43,3.16,0.68,0.3806
1/20/2018 16:00,26.62,35.55,21.43,0.44,3.22,0.7,0.0961
1/20/2018 17:00,27.92,35.55,22.89,0.43,3.48,1.26,0
1/20/2018 18:00,29.47,35.55,23.51,0.43,3.75,1.48,0
1/20/2018 19:00,29.43,35.56,23.68,0.43,3.5,1.68,0
1/20/2018 20:00,29.04,35.57,23.31,0.43,3.34,1.46,0
1/20/2018 21:00,28.3,35.57,23.01,0.43,3.44,0.99,0
1/20/2018 22:00,26.92,35.57,21.45,0.43,3.54,0.97,0
1/20/2018 23:00,26.03,35.57,20.54,0.43,3.63,0.92,0
1/21/2018 0:00,24.97,35.57,19.73,0.21,3.55,0.8,0
1/21/2018 1:00,24.8,35.59,19.2,0.21,3.29,0.81,0
1/21/2018 2:00,25.83,35.56,18.6,0.21,2.9,0.67,0
1/21/2018 3:00,25.57,35.56,18.49,0.22,2.9,0.68,0
1/21/2018 4:00,25.33,35.58,19.36,0.22,2.77,0.68,0
1/21/2018 5:00,25.21,35.55,19.51,0.22,2.32,0.83,0
1/21/2018 6:00,26.57,35.5,19.59,0.22,2.16,1.13,0
1/21/2018 7:00,27.88,35.46,20.42,0.22,2.16,1.18,0.002
1/21/2018 8:00,29.2,35.51,21.11,0.22,2.15,1.22,0.136
1/21/2018 9:00,28.46,35.32,20.43,0.22,2.19,1.15,0.4015
1/21/2018 10:00,27.46,35.35,20.2,0.22,2.18,1.07,0.459
1/21/2018 11:00,27.29,35.14,20,0.22,1.94,1.07,0.4682
1/21/2018 12:00,26.86,35.26,19.29,0.22,1.92,0.98,0.4844
1/21/2018 13:00,26.61,35.26,19.38,0.22,1.91,0.78,0.4542
1/21/2018 14:00,26.57,35.29,19.31,0.22,1.91,0.76,0.3835
1/21/2018 15:00,26.45,35.32,19.71,0.22,1.88,0.78,0.2743
1/21/2018 16:00,26.81,35.35,20.89,0.22,2.16,0.82,0.0885
1/21/2018 17:00,29.25,35.35,23.18,0.22,2.33,0.94,0
1/21/2018 18:00,30.5,35.38,24.06,0.21,2.84,2.12,0
1/21/2018 19:00,30.41,35.43,23.19,0.21,3.18,1.42,0
1/21/2018 20:00,29.37,35.44,22.62,0.21,3.54,1.33,0
1/21/2018 21:00,27.6,35.47,20.8,0.21,3.6,1.02,0
1/21/2018 22:00,25.6,35.47,18.72,0.21,3.86,0.88,0
1/21/2018 23:00,23.44,35.47,16.87,0.21,3.74,0.89,0
1/22/2018 0:00,22.22,35.47,16.3,0.21,3.63,0.71,0
1/22/2018 1:00,21.73,35.46,15.28,0.21,3.96,0.69,0
1/22/2018 2:00,21.57,35.48,15.05,0.22,3.74,0.67,0
1/22/2018 3:00,21.57,35.48,15.05,0.22,3.74,0.67,0
1/22/2018 4:00,20.57,35.45,16.17,0.22,4.39,0.71,0
1/22/2018 5:00,22.15,35.47,17.49,0.22,4.34,0.68,0
1/22/2018 6:00,24.66,35.45,21.64,0.22,4.5,2.99,0
1/22/2018 7:00,27.73,35.45,22.4,0.22,4.95,5.1,0.0014
1/22/2018 8:00,28.61,35.45,23.31,0.22,5.09,3.49,0.0562
1/22/2018 9:00,29.47,35.45,23.22,0.22,4.92,2.29,0.153
1/22/2018 10:00,28.45,35.46,22.69,0.22,5.18,2.06,0.2308
1/22/2018 11:00,28.15,35.45,22.1,0.21,5.5,1.22,0.3174
1/22/2018 12:00,27.72,35.42,21.09,0.21,5.63,0.82,0.2914
1/22/2018 13:00,28.01,35.43,21.01,0.21,5.6,0.8,0.2918
1/22/2018 14:00,27.71,35.41,20.44,0.21,5.81,0.78,0.227
1/22/2018 15:00,27.38,35.38,19.41,0.21,5.59,0.77,0.1294
1/22/2018 16:00,27.4,35.39,20.98,0.21,5.24,1.39,0.0393
1/22/2018 17:00,28.18,35.37,22.22,0.21,5.54,3.96,0
1/22/2018 18:00,29.4,35.39,23.51,0.21,5.91,3.93,0
1/22/2018 19:00,29.55,35.4,23.68,0.21,5.72,2.99,0
1/22/2018 20:00,29.67,35.34,23.52,0.21,4.9,1.68,0
1/22/2018 21:00,28.49,35.22,22.3,0.21,4.32,1.14,0
1/22/2018 22:00,26.7,35.32,19.86,0.21,4.06,0.77,0
1/22/2018 23:00,24.5,35.4,16.49,0.21,4.49,0.62,0
1/23/2018 0:00,23.24,35.42,17.74,0.21,3.59,0.61,0
1/23/2018 1:00,23.15,35.44,15.95,0.22,3.54,0.59,0
1/23/2018 2:00,22.59,35.45,15.45,0.22,4.11,0.57,0
1/23/2018 3:00,22.47,35.46,16.28,0.22,4.09,0.6,0
1/23/2018 4:00,22.2,35.46,16.55,0.22,4.2,0.76,0
1/23/2018 5:00,23.29,35.46,17.93,0.22,3.87,0.88,0
1/23/2018 6:00,27.23,35.45,21.48,0.22,4.4,1.37,0
1/23/2018 7:00,31.29,35.44,23.07,0.22,4.76,1.49,0
1/23/2018 8:00,31.4,35.43,23.02,0.22,4.68,1.61,0.0076
1/23/2018 9:00,31.31,35.44,23.24,0.22,5.11,1.41,0.0519
1/23/2018 10:00,31.18,35.39,23.55,0.21,5.25,1.57,0.0939
1/23/2018 11:00,30.91,35.4,23.58,0.36,5.65,0.93,0.1248
1/23/2018 12:00,30.12,35.41,22.75,0.35,5.87,0.74,0.2089
1/23/2018 13:00,29.91,35.41,22.45,0.35,5.9,0.79,0.3525
1/23/2018 14:00,29.45,35.46,22.86,0.35,5.91,0.91,0.3654
1/23/2018 15:00,28.81,35.42,22.56,0.21,6.2,0.95,0.2885
1/23/2018 16:00,29.14,35.44,24.08,0.21,6.08,1.21,0.1019
1/23/2018 17:00,30.28,35.45,25.84,0.21,6.09,2.83,0
1/23/2018 18:00,31.73,35.45,26.82,0.21,5.8,4.38,0
1/23/2018 19:00,32.3,35.47,26.86,0.21,5.02,3.36,0
1/23/2018 20:00,33.23,35.48,26.77,0.21,4.43,1.72,0
1/23/2018 21:00,31.82,35.47,26.42,0.21,4.06,1.16,0
1/23/2018 22:00,29.72,35.48,23.08,0.21,3.77,1.17,0
1/23/2018 23:00,27.53,35.48,20.32,0.21,3.48,0.91,0
1/24/2018 0:00,25.78,35.48,19.36,0.21,3.02,0.94,0
1/24/2018 1:00,25.12,35.5,19.17,0.21,2.87,0.93,0
1/24/2018 2:00,24.29,35.51,19.34,0.22,2.93,0.99,0
1/24/2018 3:00,24.66,35.5,19.87,0.22,2.72,1.1,0
1/24/2018 4:00,24.99,35.49,20.84,0.22,2.49,1.27,0
1/24/2018 5:00,26.1,35.51,22.1,0.22,2.37,1.27,0
1/24/2018 6:00,29.37,35.5,26.23,0.22,2.2,2.73,0
1/24/2018 7:00,31.44,35.52,29.28,0.22,2.21,2.97,0
1/24/2018 8:00,32.84,35.5,29.62,0.24,2,2.32,0.1386
1/24/2018 9:00,33.07,35.51,29.08,0.23,1.78,2.31,0.2604
1/24/2018 10:00,33.67,35.5,29.03,0.24,1.58,2.74,0.3475
1/24/2018 11:00,33.09,35.51,27.43,0.23,1.51,2.05,0.3975
1/24/2018 12:00,33.23,35.5,27.22,0.21,1.68,1.48,0.4311
1/24/2018 13:00,32.64,35.51,26.14,0.21,2.02,1.26,0.493
1/24/2018 14:00,32.13,35.55,26.32,0.21,1.85,1.28,0.4438
1/24/2018 15:00,32.6,35.54,27.99,0.21,1.2,1.27,0.3048
1/24/2018 16:00,33.08,35.55,28.51,0.23,1.16,2,0.0966
1/24/2018 17:00,33.58,35.54,30.13,0.21,1.07,4.54,0
1/24/2018 18:00,33.89,35.52,31.46,0.23,1.05,5.97,0
1/24/2018 19:00,33.93,35.5,31.02,0.23,1.08,5.51,0
1/24/2018 20:00,33.8,35.51,31.21,0.22,1.18,3.81,0
1/24/2018 21:00,33.43,35.5,30.63,0.22,1.23,1.98,0
1/24/2018 22:00,32.56,35.5,26.35,0.22,1.27,1.38,0
1/24/2018 23:00,32.22,35.51,25.03,0.21,1.57,1.26,0
1/25/2018 0:00,31.95,35.51,23.33,0.23,1.79,1.26,0
1/25/2018 1:00,30.52,35.48,22.73,0.21,1.99,1.26,0
1/25/2018 2:00,29.87,35.52,22.97,0.22,2.11,1.28,0
1/25/2018 3:00,29.82,35.51,23.26,0.22,2.35,1.29,0
1/25/2018 4:00,30.35,35.52,23.51,0.22,2.67,1.41,0
1/25/2018 5:00,30.88,35.51,25.57,0.22,2.8,1.49,0
1/25/2018 6:00,31.86,35.5,28.99,0.23,3.18,4.84,0
1/25/2018 7:00,32.52,35.51,33.4,0.26,3.6,6.72,0
1/25/2018 8:00,33,35.51,32.87,0.26,3.97,5.7,0.2024
1/25/2018 9:00,32.76,35.51,31.12,0.26,4.14,3.87,0.5061
1/25/2018 10:00,32.78,35.49,29.62,0.24,3.88,2.53,0.6096
1/25/2018 11:00,32.6,35.51,28.3,0.24,3.64,1.82,0.5982
1/25/2018 12:00,32.06,35.49,26.32,0.24,3.63,1.31,0.6408
1/25/2018 13:00,31.98,35.49,24.83,0.21,3.6,1.25,0.6446
1/25/2018 14:00,31.58,35.49,24.3,0.26,3.33,1.25,0.6012
1/25/2018 15:00,31.22,35.48,24.46,0.21,2.88,1.35,0.4578
1/25/2018 16:00,31.09,35.47,25.77,0.22,2.54,1.64,0.1576
1/25/2018 17:00,31.46,35.49,28.75,0.21,2.49,3.91,0
1/25/2018 18:00,32.04,35.47,32.19,0.21,2.96,5.11,0
1/25/2018 19:00,32.11,35.48,32.24,0.21,3.14,5.01,0
1/25/2018 20:00,32.11,35.48,32.24,0.21,3.14,5.01,0
1/25/2018 21:00,32.56,35.49,31.46,0.23,4.05,2.15,0
1/25/2018 22:00,32.21,35.49,26.91,0.23,4.6,1.28,0
1/25/2018 23:00,31.13,35.49,23.9,0.21,4.98,1.28,0
1/26/2018 0:00,30.12,35.48,23.27,0.21,5.17,1.29,0
1/26/2018 1:00,29.15,35.46,21.96,0.21,5.38,1.31,0
1/26/2018 2:00,28.67,35.51,22.78,0.21,5.52,1.32,0
1/26/2018 3:00,28.86,35.49,22.71,0.22,5.52,1.3,0
1/26/2018 4:00,29.21,35.49,24.08,0.22,5.56,1.29,0
1/26/2018 5:00,30.12,35.5,25.79,0.26,5.48,1.83,0
1/26/2018 6:00,31.3,35.49,29.71,0.31,5.43,5.9,0
1/26/2018 7:00,31.78,35.5,33.7,0.47,5.63,6.32,0.0021
1/26/2018 8:00,31.88,35.5,32.82,0.47,5.7,4.86,0.1861
1/26/2018 9:00,31.73,35.49,29.08,0.46,5.6,3.07,0.5303
1/26/2018 10:00,30.53,35.49,26.55,0.32,5.45,1.75,0.6224
1/26/2018 11:00,29.6,35.47,25.33,0.25,5.25,1.24,0.6559
1/26/2018 12:00,28.48,35.46,22.61,0.21,5.32,1.18,0.6449
1/26/2018 13:00,27.64,35.46,21.45,0.21,5.27,1.11,0.6347
1/26/2018 14:00,27.32,35.45,21.41,0.21,5.4,1.11,0.5779
1/26/2018 15:00,26.59,35.43,21.01,0.21,5.48,1.1,0.396
1/26/2018 16:00,26.63,35.44,21.57,0.21,5.52,1.38,0.1081
1/26/2018 17:00,27.57,35.45,24.06,0.21,5.84,2,0
1/26/2018 18:00,29.25,35.43,25.95,0.21,5.9,2.46,0
1/26/2018 19:00,29.66,35.44,25.52,0.21,6.4,2.03,0
1/26/2018 20:00,29.48,35.45,24.92,0.21,6.49,1.65,0
1/26/2018 21:00,28.69,35.46,24.88,0.21,6.55,1.15,0
1/26/2018 22:00,28.26,35.45,22.05,0.21,6.47,1.13,0
1/26/2018 23:00,27.19,35.46,20.87,0.21,6.47,1.13,0
1/27/2018 0:00,26.17,35.45,18.65,0.21,6.37,1.13,0
1/27/2018 1:00,25.33,35.46,17.25,0.21,6.37,1.13,0
1/27/2018 2:00,24.84,35.46,17.02,0.22,6.42,1.12,0
1/27/2018 3:00,24.42,35.45,17.48,0.22,6.46,1.12,0
1/27/2018 4:00,24.22,35.47,17.88,0.22,6.16,1.14,0
1/27/2018 5:00,24.13,35.43,17.95,0.22,5.97,1.13,0
1/27/2018 6:00,25.94,35.46,19.35,0.22,5.89,1.21,0
1/27/2018 7:00,27.1,35.45,20.91,0.22,5.67,1.44,0
1/27/2018 8:00,27.85,35.46,21.41,0.31,4.89,1.82,0.1964
1/27/2018 9:00,27.85,35.44,21.23,0.24,4.54,1.6,0.4977
1/27/2018 10:00,27.54,35.46,20.68,0.24,4.1,1.44,0.5625
1/27/2018 11:00,27.35,35.45,20.29,0.24,3.73,1.22,0.6038
1/27/2018 12:00,26.79,35.41,18.63,0.21,3.65,1.23,0.6006
1/27/2018 13:00,26.13,35.41,17.76,0.21,3.28,1.22,0.5541
1/27/2018 14:00,25.33,35.39,17.89,0.21,3.15,1.24,0.4351
1/27/2018 15:00,25.61,35.4,18.39,0.21,2.6,1.23,0.2221
1/27/2018 16:00,25.92,35.36,18.55,0.21,2.18,1.22,0.0869
1/27/2018 17:00,27.8,35.35,19.9,0.21,1.76,1.46,0
1/27/2018 18:00,28.77,35.36,21.57,0.21,1.75,1.78,0
1/27/2018 19:00,28.53,35.36,21.14,0.21,1.7,1.47,0
1/27/2018 20:00,28.09,35.34,20.37,0.21,1.82,1.29,0
1/27/2018 21:00,26.74,35.36,19.13,0.2,2.01,1.2,0
1/27/2018 22:00,24.98,35.36,18.2,0.19,1.95,1.19,0
1/27/2018 23:00,23.63,35.35,17.08,0.16,2.03,1.19,0
1/28/2018 0:00,22.26,35.37,16.64,0.15,2.19,1.19,0
1/28/2018 1:00,21.4,35.38,15.99,0.18,2.1,1.18,0
1/28/2018 2:00,20.17,35.39,15.39,0.21,2.38,1.19,0
1/28/2018 3:00,19.97,35.37,15.63,0.23,2.01,1.19,0
1/28/2018 4:00,20.59,35.37,15.8,0.22,1.69,1.21,0
1/28/2018 5:00,21.54,35.38,16.39,0.22,1.3,0.92,0
1/28/2018 6:00,21.85,35.4,16.86,0.22,1.11,1.03,0
1/28/2018 7:00,23.58,35.38,17.98,0.22,0.88,1.03,0
1/28/2018 8:00,24.52,35.38,19.49,0.22,0.57,1.19,0
1/28/2018 9:00,25.78,35.39,20.63,0.22,0.25,1.16,0.0279
1/28/2018 10:00,26.52,35.39,20.94,0.21,0.14,1.1,0.0479
1/28/2018 11:00,26.35,35.4,20.01,0.21,0.09,1.1,0.0717
1/28/2018 12:00,26.09,35.38,20.12,0.21,0.07,1.1,0.0884
1/28/2018 13:00,26.07,35.39,19.14,0.22,0.26,1.1,0.0845
1/28/2018 14:00,25.63,35.37,18.84,0.21,0.41,1.1,0.0644
1/28/2018 15:00,24.99,35.38,19.04,0.21,0.63,1.11,0.0258
1/28/2018 16:00,25.48,35.38,20.03,0.21,0.79,1.1,0.0077
1/28/2018 17:00,26.58,35.37,21.21,0.21,1.03,2.23,0
1/28/2018 18:00,27.88,35.39,22.62,0.21,1.4,3.38,0
1/28/2018 19:00,28.56,35.37,22.32,0.21,1.81,2.47,0
1/28/2018 20:00,28.99,35.41,22.31,0.21,1.89,1.24,0
1/28/2018 21:00,28.59,35.37,20.71,0.21,1.64,1.17,0
1/28/2018 22:00,26.93,35.41,19.16,0.21,1.62,1.17,0
1/28/2018 23:00,24.62,35.43,18.4,0.21,1.65,1.13,0
1/29/2018 0:00,23.07,35.41,16.96,0.22,1.84,1.11,0
1/29/2018 1:00,22,35.44,16.51,0.22,2.1,1.11,0
1/29/2018 2:00,21.85,35.44,17.26,0.22,2.14,1.11,0
1/29/2018 3:00,22.14,35.42,16.97,0.22,2.38,0.92,0
1/29/2018 4:00,22.13,35.42,16.93,0.23,2.4,0.95,0
1/29/2018 5:00,24.09,35.41,19.7,0.23,2.8,1.24,0
1/29/2018 6:00,27.23,35.41,24.62,0.22,2.71,1.81,0
1/29/2018 7:00,30.75,35.4,26.42,0.25,3.05,3.41,0
1/29/2018 8:00,31.77,35.43,26.85,0.24,3.22,3.4,0.0041
1/29/2018 9:00,32.05,35.41,26.76,0.25,3.52,2.82,0.0448
1/29/2018 10:00,32.88,35.41,26.82,0.25,3.62,1.66,0.1143
1/29/2018 11:00,33,35.42,26.47,0.24,3.48,1.25,0.1781
1/29/2018 12:00,33.07,35.39,25.77,0.24,3.51,1.26,0.1962
1/29/2018 13:00,32.43,35.39,25.53,0.22,3.64,1.23,0.1403
1/29/2018 14:00,32.43,35.4,25.76,0.22,3.68,1.24,0.0783
1/29/2018 15:00,32.18,35.38,25.57,0.21,3.44,1.28,0.0298
1/29/2018 16:00,32.79,35.39,26.58,0.21,3.46,1.82,0.0076
1/29/2018 17:00,32.58,35.38,27.07,0.21,3.18,5.36,0.0011
1/29/2018 18:00,33.79,35.39,29.39,0.21,2.79,5.26,0.0011
1/29/2018 19:00,34.05,35.4,29.19,0.21,2.53,4.63,0.0011
1/29/2018 20:00,34.75,35.39,28.63,0.21,2.11,3.62,0.0011
1/29/2018 21:00,34.36,35.4,27.61,0.21,1.77,3.03,0.0011
1/29/2018 22:00,33.71,35.41,25.27,0.21,1.52,1.23,0.0011
1/29/2018 23:00,32.2,35.41,23.91,0.21,1.69,1.15,0.0011
1/30/2018 0:00,30.85,35.41,22.21,0.21,2.04,0.94,0.0011
1/30/2018 1:00,30.14,35.4,21.59,0.21,2.23,0.92,0.0011
1/30/2018 2:00,29.85,35.4,21.54,0.21,2.26,0.92,0.0011
1/30/2018 3:00,30.31,35.4,21.99,0.22,2.13,0.83,0.0011
1/30/2018 4:00,31.35,35.41,22.97,0.22,1.96,0.86,0.0011
1/30/2018 5:00,32.23,35.4,23.82,0.22,1.78,0.85,0.0011
1/30/2018 6:00,33.89,35.4,29.17,0.22,1.86,1.84,0.0011
1/30/2018 7:00,34.87,35.39,32.49,0.22,1.8,3.56,0.0011
1/30/2018 8:00,35.39,35.4,32.67,0.21,1.84,3.41,0.0388
1/30/2018 9:00,35.65,35.4,33.05,0.21,1.98,2.2,0.0978
1/30/2018 10:00,35.83,35.39,31.4,0.21,2.06,1.91,0.1917
1/30/2018 11:00,36.01,35.39,29.94,0.21,2.22,1.13,0.2455
1/30/2018 12:00,36.53,35.4,28.86,0.2,2.3,1.08,0.3038
1/30/2018 13:00,37.08,35.39,26.82,0.2,2.56,1.01,0.2989
1/30/2018 14:00,37.04,35.38,26.27,0.21,2.91,1.01,0.2385
1/30/2018 15:00,37.01,35.39,24.85,0.21,3.54,1.33,0.279
1/30/2018 16:00,37.29,35.42,26.41,0.21,4.05,1.6,0.108
1/30/2018 17:00,36.84,35.42,28,0.21,4.37,5.36,0
1/30/2018 18:00,37.43,35.42,32.22,0.36,4.6,6.68,0
1/30/2018 19:00,37.01,35.42,32.39,0.38,4.76,5.99,0
1/30/2018 20:00,37.03,35.43,32.05,0.38,4.78,5.07,0
1/30/2018 21:00,37.13,35.43,31.43,0.32,5.8,2.73,0
1/30/2018 22:00,36.94,35.43,28.27,0.33,5.34,1.48,0
1/30/2018 23:00,36.8,35.41,24.21,0.33,6,0.88,0
1/31/2018 0:00,36.99,35.43,22.37,0.26,5.68,0.79,0
1/31/2018 1:00,34.66,35.41,23.72,0.26,5.86,1.01,0
1/31/2018 2:00,34.02,35.42,23.92,0.31,5.57,0.9,0
1/31/2018 3:00,34.06,35.42,23.73,0.32,5.48,1.13,0
1/31/2018 4:00,33.83,35.41,25.17,0.3,5.14,0.91,0
1/31/2018 5:00,33.82,35.41,28.81,0.34,5.97,2.11,0
1/31/2018 6:00,34.05,35.42,32.7,0.74,5.95,5.97,0
1/31/2018 7:00,35.32,35.42,35.53,1.71,5.94,6.6,0
1/31/2018 8:00,35.11,35.43,35.07,1.16,5.64,4.66,0.1744
1/31/2018 9:00,35.85,35.42,33.05,0.95,5.62,2.51,0.5137
1/31/2018 10:00,35.19,35.43,30.19,0.39,5.48,1.83,0.625
1/31/2018 11:00,35.6,35.42,27.53,0.24,5.54,1.55,0.65
